Governo Federal 2018, Poderes Legislativo e Judiciário, Órgão Superior, UO, UG, Ação e PO;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Filtro do relatório:;;;;;;;;;;;;;;;;;;;;;
({Esfera Orçamentária} = 1:ORCAMENTO FISCAL, 2:ORCAMENTO DE SEGURIDADE SOCIAL) E ({Mês Lançamento} = 014/2018) E ({Item Informação} = DOTACAO INICIAL, DOTACAO ATUALIZADA, DESPESAS EMPENHADAS, DESPESAS LIQUIDADAS, DESPESAS INSCRITAS EM RP NAO PROCESSADOS, DESPESAS PAGAS) E ({UO - Poder} = 1:PODER LEGISLATIVO, 2:PODER JUDICIARIO);;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Páginas:;;;;;;;;;;;;;;;;;;;;;
Mês Lançamento: 014/2018;;;;;;;;;;;;;;;;;;;;;
Métrica: Saldo - R$ (Item Informação);;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
UO - Órgão Superior;;Unidade Orçamentária;;UG Executora;;Ação Governo;;Plano Orçamentário;;;;;;;Item Informação;9;13;23;25;27;28
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;15122;9;272;89;181;0;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;;40.000.000,00;44.451.042,00;44.445.647,44;44.445.647,44;;44.445.647,44
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;09HB;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O;15122;2;846;571;09HB;0;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS;;33.323.479,00;33.323.479,00;28.436.992,42;28.436.992,42;;28.436.992,42
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;15122;2;301;571;2004;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;;7.400.484,00;6.700.484,00;6.662.624,53;6.662.624,53;;6.662.624,53
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;20TP;ATIVOS CIVIS DA UNIAO;15122;2;122;571;20TP;0;ATIVOS CIVIS DA UNIAO;;157.248.604,00;163.193.534,00;163.193.534,00;163.166.213,43;27.320,57;163.166.213,43
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15122;2;331;571;212B;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;;1.451.124,00;1.501.124,00;1.485.538,37;1.485.538,37;;1.485.538,37
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15122;2;331;571;212B;3;AUXILIO-TRANSPORTE DE CIVIS;;1.176,00;1.176,00;913,91;913,91;;913,91
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15122;2;331;571;212B;5;AUXILIO-ALIMENTACAO DE CIVIS;;8.316.732,00;8.198.932,00;8.171.602,06;8.171.602,06;;8.171.602,06
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15122;2;331;571;212B;9;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;;33.756,00;61.556,00;56.991,88;56.991,88;;56.991,88
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB;15122;2;122;571;216H;0;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS - DESPESAS DIVERSAS;;2.970.090,00;682.952,00;682.951,38;682.951,38;;682.951,38
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB;15122;2;122;571;216H;AMMM;AJUDA DE CUSTO PARA MORADIA A MAGISTRADOS E MEMBROS DO MINISTERIO PUBLICO - ATIVOS;;0;2.033.092,00;2.032.514,81;2.032.514,81;;2.032.514,81
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB;15122;2;122;571;216H;AMOA;AUXILIO-MORADIA PARA OUTROS AGENTES PUBLICOS - ATIVOS;;0;144.046,00;144.046,00;130.855,93;13.190,07;130.855,93
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL;15122;2;131;571;2549;0;COMUNICACAO E DIVULGACAO INSTITUCIONAL;;768.833,00;538.184,00;469.774,56;448.064,04;21.710,52;446.404,13
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;4224;ASSISTENCIA JURIDICA A PESSOAS CARENTES;15122;2;61;571;4224;0;ASSISTENCIA JURIDICA A PESSOAS CARENTES;;750.240,00;1.314.006,00;1.314.006,00;1.065.658,17;248.347,83;1.065.158,17
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15122;2;122;571;4256;0;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO - DESPESAS DIVERSAS;;21.163.282,00;21.286.965,00;20.943.806,89;18.040.840,42;2.902.966,47;17.908.497,17
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15122;2;122;571;4256;1;MANUTENCAO E GESTAO DOS SERVICOS E SISTEMAS DE TECNOLOGIA DA INFORMACAO;;1.701.001,00;1.754.201,00;1.632.232,15;1.548.626,27;83.605,88;1.547.525,99
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15122;2;122;571;4256;2;CAPACITACAO DE RECURSOS HUMANOS;;1.487.267,00;1.487.267,00;1.459.020,44;1.392.746,09;66.274,35;1.392.746,09
15000;JUSTICA DO TRABALHO;15122;TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIAO;80021;TRIBUNAL REGIONAL DO TRABALHO DA 21A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15122;2;122;571;4256;5;FORMACAO E APERFEICOAMENTO DE MAGISTRADOS;;392.431,00;392.431,00;352.669,68;307.239,84;45.429,84;307.239,84
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;15123;9;272;89;181;0;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;;7.511.930,00;8.864.695,00;8.864.694,86;8.864.694,86;;8.864.694,86
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;09HB;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O;15123;2;846;571;09HB;0;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS;;17.247.095,00;17.247.095,00;16.745.735,74;16.745.735,74;;16.745.735,74
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;11BC;CONSTRUCAO DO EDIFICIO-SEDE DO TRIBUNAL REGIONAL DO TRABALHO;15123;2;122;571;11BC;0;CONSTRUCAO DO EDIFICIO-SEDE DO TRIBUNAL REGIONAL DO TRABALHO DA 22. REGIAO EM TERESINA - PI;;15.000.000,00;19.200.000,00;19.195.071,16;17.926.290,84;1.268.780,32;17.926.290,84
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;15123;2;301;571;2004;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;;3.640.380,00;4.040.380,00;4.039.125,95;4.025.390,37;13.735,58;4.009.554,66
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;20TP;ATIVOS CIVIS DA UNIAO;15123;2;122;571;20TP;0;ATIVOS CIVIS DA UNIAO;;88.618.160,00;95.683.346,00;95.683.346,00;95.683.346,00;;95.683.346,00
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15123;2;331;571;212B;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;;872.148,00;928.128,00;919.137,07;919.137,07;;919.137,07
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15123;2;331;571;212B;3;AUXILIO-TRANSPORTE DE CIVIS;;6.648,00;26.458,00;18.120,01;18.120,01;;18.120,01
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15123;2;331;571;212B;5;AUXILIO-ALIMENTACAO DE CIVIS;;4.526.724,00;4.745.908,00;4.743.873,20;4.743.697,60;175,6;4.743.697,60
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15123;2;331;571;212B;9;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;;40.224,00;40.224,00;18.672,56;18.672,56;;18.672,56
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB;15123;2;122;571;216H;0;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS - DESPESAS DIVERSAS;;2.321.944,00;555.950,00;555.949,73;555.949,73;;555.949,73
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB;15123;2;122;571;216H;AMMM;AJUDA DE CUSTO PARA MORADIA A MAGISTRADOS E MEMBROS DO MINISTERIO PUBLICO - ATIVOS;;0;1.508.385,00;1.508.274,30;1.508.274,30;;1.508.274,30
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB;15123;2;122;571;216H;AMOA;AUXILIO-MORADIA PARA OUTROS AGENTES PUBLICOS - ATIVOS;;0;127.915,00;127.914,81;127.914,81;;127.914,81
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL;15123;2;131;571;2549;0;COMUNICACAO E DIVULGACAO INSTITUCIONAL;;100.000,00;70.000,00;69.925,89;67.736,61;2.189,28;67.736,61
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;4224;ASSISTENCIA JURIDICA A PESSOAS CARENTES;15123;2;61;571;4224;0;ASSISTENCIA JURIDICA A PESSOAS CARENTES;;100.000,00;130.000,00;129.985,32;129.985,32;;129.985,32
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15123;2;122;571;4256;0;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO - DESPESAS DIVERSAS;;10.985.232,00;11.631.467,00;11.629.835,90;11.284.657,56;345.178,34;11.216.913,41
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15123;2;122;571;4256;1;MANUTENCAO E GESTAO DOS SERVICOS E SISTEMAS DE TECNOLOGIA DA INFORMACAO;;1.840.978,00;1.725.272,00;1.692.074,68;1.672.333,33;19.741,35;1.672.333,33
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15123;2;122;571;4256;2;CAPACITACAO DE RECURSOS HUMANOS;;1.000.000,00;1.000.000,00;999.600,65;994.820,65;4.780,00;994.820,65
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15123;2;122;571;4256;3;MANUTENCAO DE VARAS ITINERANTES NA JUSTICA DO TRABALHO;;80.000,00;9.165,00;9.164,48;9.164,48;;9.164,48
15000;JUSTICA DO TRABALHO;15123;TRIBUNAL REGIONAL DO TRABALHO DA 22A. REGIAO;80024;TRIBUNAL REGIONAL DO TRABALHO DA 22A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15123;2;122;571;4256;4;FORMACAO E APERFEICOAMENTO DE MAGISTRADOS;;80.000,00;80.000,00;73.208,28;73.208,28;;73.208,28
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;15124;9;272;89;181;0;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;;24.373.570,00;29.900.924,00;29.900.923,38;29.900.923,38;;29.900.923,38
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;09HB;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O;15124;2;846;571;09HB;0;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS;;37.454.834,00;37.454.834,00;33.262.054,25;33.262.054,25;;33.262.054,25
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;15124;2;301;571;2004;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;;5.622.864,00;5.747.864,00;5.715.361,77;5.715.361,77;;5.715.361,77
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;15124;2;301;571;2004;2;EXAMES PERIODICOS - CIVIS;;144.000,00;19.000,00;11.118,00;7.554,73;3.563,27;7.554,73
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;20TP;ATIVOS CIVIS DA UNIAO;15124;2;122;571;20TP;0;ATIVOS CIVIS DA UNIAO;;196.333.297,00;198.312.851,00;198.312.770,86;198.095.108,13;217.662,73;198.095.108,13
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15124;2;331;571;212B;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;;1.535.784,00;1.711.916,00;1.707.083,75;1.707.083,75;;1.707.083,75
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15124;2;331;571;212B;3;AUXILIO-TRANSPORTE DE CIVIS;;1.692,00;1.652,00;1.652,00;1.235,39;416,61;1.235,39
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15124;2;331;571;212B;5;AUXILIO-ALIMENTACAO DE CIVIS;;10.078.560,00;9.991.825,00;9.991.825,00;9.982.839,41;8.985,59;9.982.839,41
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;15124;2;331;571;212B;9;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;;64.164,00;88.869,00;72.075,00;69.575,49;2.499,51;69.575,49
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB;15124;2;122;571;216H;0;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS - DESPESAS DIVERSAS;;4.500.000,00;1.058.691,00;1.058.690,04;1.058.690,04;;1.058.690,04
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB;15124;2;122;571;216H;AMMM;AJUDA DE CUSTO PARA MORADIA A MAGISTRADOS E MEMBROS DO MINISTERIO PUBLICO - ATIVOS;;0;3.161.309,00;3.151.965,60;3.151.965,60;;3.151.965,60
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB;15124;2;122;571;216H;AMOA;AUXILIO-MORADIA PARA OUTROS AGENTES PUBLICOS - ATIVOS;;0;30.000,00;28.969,40;28.969,40;;28.969,40
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL;15124;2;131;571;2549;0;COMUNICACAO E DIVULGACAO INSTITUCIONAL;;588.000,00;451.383,00;341.758,21;324.928,00;16.830,21;324.928,00
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;4224;ASSISTENCIA JURIDICA A PESSOAS CARENTES;15124;2;61;571;4224;0;ASSISTENCIA JURIDICA A PESSOAS CARENTES;;2.565.138,00;2.565.138,00;2.461.530,61;2.461.530,61;;2.461.530,61
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15124;2;122;571;4256;0;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO - DESPESAS DIVERSAS;;25.725.982,00;25.970.288,00;23.401.253,82;22.350.220,09;1.051.033,73;21.978.550,89
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15124;2;122;571;4256;1;MANUTENCAO E GESTAO DOS SERVICOS E SISTEMAS DE TECNOLOGIA DA INFORMACAO;;1.498.257,00;1.498.257,00;1.346.776,72;1.285.447,90;61.328,82;1.275.313,92
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15124;2;122;571;4256;2;CAPACITACAO DE RECURSOS HUMANOS;;978.640,00;1.046.118,00;1.039.759,32;1.031.192,74;8.566,58;1.030.055,47
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15124;2;122;571;4256;3;MANUTENCAO DE VARAS ITINERANTES NA JUSTICA DO TRABALHO;;155.000,00;155.000,00;81.409,02;81.409,02;;81.409,02
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;4256;APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO;15124;2;122;571;4256;5;FORMACAO E APERFEICOAMENTO DE MAGISTRADOS;;458.940,00;413.773,00;368.455,57;368.455,57;;368.455,57
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;7X23;CONSTRUCAO DO EDIFICIO-SEDE DO FORUM TRABALHISTA DE LUCAS DO;15124;2;122;571;7X23;0;CONSTRUCAO DO EDIFICIO-SEDE DO FORUM TRABALHISTA DE LUCAS DO RIO VERDE - MT;;;120.000,00;;;;
15000;JUSTICA DO TRABALHO;15124;TRIBUNAL REGIONAL DO TRABALHO DA 23A. REGIAO;80025;TRIBUNAL REGIONAL DO TRABALHO DA 23A.REGIAO;7X23;CONSTRUCAO DO EDIFICIO-SEDE DO FORUM TRABALHISTA DE LUCAS DO;15124;2;122;571;7X23;EIND;EMENDA INDIVIDUAL;;400.000,00;400.000,00;150.502,34;150.502,34;;149.798,09
15000;JUSTICA DO TRABALHO;15125;TRIBUNAL REGIONAL DO TRABALHO DA 24A. REGIAO;80026;TRIBUNAL REGIONAL DO TRABALHO DA 24A.REGIAO;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;15125;9;272;89;181;0;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;;24.572.373,00;30.212.065,00;30.212.065,00;30.212.065,00;;30.212.065,00
